jerseyNumber,job,jobId,title,season,person_mlbam,person_name,team_mlbam,team_name
,Coach,COAC,Coach,1961,110472,Floyd Baker,142,Minnesota Twins
,Manager,MNGR,Manager,1961,123167,Birdie Tebbetts,144,Milwaukee Braves
,Coach,COAC,Coach,1961,120167,Andy Pafko,144,Milwaukee Braves
,Coach,COAC,Coach,1961,121584,Connie Ryan,144,Milwaukee Braves
,Coach,COAC,Coach,1961,124627,Whit Wyatt,144,Milwaukee Braves
,Manager,MNGR,Manager,1961,110697,Hank Bauer,133,Kansas City Athletics
,Coach,COAC,Coach,1961,117860,Dario Lodigiani,133,Kansas City Athletics
,Manager,MNGR,Manager,1961,121205,Bill Rigney,108,Los Angeles Angels
,Pitching Coach,COAP,Pitching Coach,1961,115175,Marv Grissom,108,Los Angeles Angels
,Coach,COAC,Coach,1961,650070,Jack Paepke,108,Los Angeles Angels
,Manager,MNGR,Manager,1961,121785,Bob Scheffing,116,Detroit Tigers
,Pitching Coach,COAP,Pitching Coach,1961,114089,Tom Ferrick,116,Detroit Tigers
,Manager,MNGR,Manager,1961,115451,Mel Harder,114,Cleveland Indians
,Manager,MNGR,Manager,1961,116367,Fred Hutchinson,113,Cincinnati Reds
,Coach,COAC,Coach,1961,650040,Otis Douglas,113,Cincinnati Reds
,Coach,COAC,Coach,1961,120108,Reggie Otero,113,Cincinnati Reds
,Coach,COAC,Coach,1961,122281,Dick Sisler,113,Cincinnati Reds
,Coach,COAC,Coach,1961,123513,Jim Turner,113,Cincinnati Reds
,Coach,COAC,Coach,1961,124151,Pete Whisenant,113,Cincinnati Reds
,Manager,MNGR,Manager,1961,117914,Al Lopez,145,Chicago White Sox
,Coach,COAC,Coach,1961,110927,Ray Berres,145,Chicago White Sox
,Coach,COAC,Coach,1961,112645,Johnny Cooney,145,Chicago White Sox
,Coach,COAC,Coach,1961,112911,Tony Cuccinello,145,Chicago White Sox
,Coach,COAC,Coach,1961,115264,Don Gutteridge,145,Chicago White Sox
,Manager,MNGR,Manager,1961,123092,El Tappe,112,Chicago Cubs
,Pitching Coach,COAP,Pitching Coach,1961,650045,Goldie Holt,112,Chicago Cubs
,Coach,COAC,Coach,1961,110063,Bobby Adams,112,Chicago Cubs
,Coach,COAC,Coach,1961,112507,Rip Collins,112,Chicago Cubs
,Coach,COAC,Coach,1961,112777,Harry Craft,112,Chicago Cubs
,Coach,COAC,Coach,1961,115167,Charlie Grimm,112,Chicago Cubs
,Coach,COAC,Coach,1961,117142,Lou Klein,112,Chicago Cubs
,Coach,COAC,Coach,1961,650096,Verlon Walker,112,Chicago Cubs
,Manager,MNGR,Manager,1961,115911,Pinky Higgins,111,Boston Red Sox
,Hitting/First Base Coach,COHF,Hitting/First Base Coach,1961,124678,Rudy York,111,Boston Red Sox
,Pitching Coach,COAP,Pitching Coach,1961,118140,Sal Maglie,111,Boston Red Sox
,Third Base Coach,COA3,Third Base Coach,1961,115809,Billy Herman,111,Boston Red Sox
,Bullpen Coach,COAU,Bullpen Coach,1961,119966,Len Okrie,111,Boston Red Sox
,Manager,MNGR,Manager,1961,115515,Lum Harris,110,Baltimore Orioles
,Pitching Coach,COAP,Pitching Coach,1961,111412,Harry Brecheen,110,Baltimore Orioles
,Manager,MNGR,Manager,1960,110193,Walter Alston,119,Los Angeles Dodgers
,Pitching Coach,COAP,Pitching Coach,1960,110770,Joe Becker,119,Los Angeles Dodgers
,Coach,COAC,Coach,1960,119490,Greg Mulleavy,119,Los Angeles Dodgers
,Coach,COAC,Coach,1960,121050,Pete Reiser,119,Los Angeles Dodgers
,Manager,MNGR,Manager,1960,115742,Solly Hemus,138,St. Louis Cardinals
,Coach,COAC,Coach,1960,116575,Darrell Johnson,138,St. Louis Cardinals
,Coach,COAC,Coach,1960,116858,Ray Katt,138,St. Louis Cardinals
,Coach,COAC,Coach,1960,492654,Johnny Keane,138,St. Louis Cardinals
,Coach,COAC,Coach,1960,120653,Howie Pollet,138,St. Louis Cardinals
,Coach,COAC,Coach,1960,123825,Harry Walker,138,St. Louis Cardinals
,Manager,MNGR,Manager,1960,122103,Tom Sheehan,137,San Francisco Giants
,First Base Coach,COA1,First Base Coach,1960,124121,Wes Westrum,137,San Francisco Giants
,Third Base Coach,COA3,Third Base Coach,1960,114387,Herman Franks,137,San Francisco Giants
,Third Base Coach,COA3,Third Base Coach,1960,120227,Salty Parker,137,San Francisco Giants
,Manager,MNGR,Manager,1960,119599,Danny Murtaugh,134,Pittsburgh Pirates
,Pitching Coach,COAP,Pitching Coach,1960,111783,Bill Burwell,134,Pittsburgh Pirates
,Third Base Coach,COA3,Third Base Coach,1960,650065,Frank Oceak,134,Pittsburgh Pirates
,Bullpen Coach,COAU,Bullpen Coach,1960,119656,Sam Narron,134,Pittsburgh Pirates
,Coach,COAC,Coach,1960,650053,Len Levy,134,Pittsburgh Pirates
,Manager,MNGR,Manager,1960,118451,Gene Mauch,143,Philadelphia Phillies
,Coach,COAC,Coach,1960,117963,Peanuts Lowrey,143,Philadelphia Phillies
,Coach,COAC,Coach,1960,121998,Andy Seminick,143,Philadelphia Phillies
,Manager,MNGR,Manager,1960,122737,Casey Stengel,147,New York Yankees
,Coach,COAC,Coach,1960,112861,Frankie Crosetti,147,New York Yankees
,Coach,COAC,Coach,1960,115697,Jim Hegan,147,New York Yankees
,Manager,MNGR,Manager,1960,113557,Chuck Dressen,144,Milwaukee Braves
,Coach,COAC,Coach,1960,119611,George Myatt,144,Milwaukee Braves
,Coach,COAC,Coach,1960,120167,Andy Pafko,144,Milwaukee Braves
,Coach,COAC,Coach,1960,121584,Connie Ryan,144,Milwaukee Braves
,Coach,COAC,Coach,1960,124627,Whit Wyatt,144,Milwaukee Braves
,Manager,MNGR,Manager,1960,117542,Cookie Lavagetto,142,Washington Senators
,Coach,COAC,Coach,1960,118929,Sam Mele,142,Washington Senators
,Manager,MNGR,Manager,1960,113813,Bob Elliott,133,Kansas City Athletics
,Manager,MNGR,Manager,1960,111272,Lou Boudreau,112,Chicago Cubs
,Coach,COAC,Coach,1960,112777,Harry Craft,112,Chicago Cubs
,Coach,COAC,Coach,1960,117142,Lou Klein,112,Chicago Cubs
,Coach,COAC,Coach,1960,123092,El Tappe,112,Chicago Cubs
,Manager,MNGR,Manager,1960,121150,Paul Richards,110,Baltimore Orioles
,Pitching Coach,COAP,Pitching Coach,1960,111412,Harry Brecheen,110,Baltimore Orioles
,First Base Coach,COA1,First Base Coach,1960,110041,Jimmy Adair,110,Baltimore Orioles
,Third Base Coach,COA3,Third Base Coach,1960,115515,Lum Harris,110,Baltimore Orioles
,Manager,MNGR,Manager,1960,115911,Pinky Higgins,111,Boston Red Sox
,Hitting/First Base Coach,COHF,Hitting/First Base Coach,1960,124678,Rudy York,111,Boston Red Sox
,Pitching Coach,COAP,Pitching Coach,1960,118140,Sal Maglie,111,Boston Red Sox
,Third Base Coach,COA3,Third Base Coach,1960,115809,Billy Herman,111,Boston Red Sox
,Manager,MNGR,Manager,1960,114967,Joe Gordon,116,Detroit Tigers
,Pitching Coach,COAP,Pitching Coach,1960,114089,Tom Ferrick,116,Detroit Tigers
,Manager,MNGR,Manager,1960,117914,Al Lopez,145,Chicago White Sox
,Coach,COAC,Coach,1960,110927,Ray Berres,145,Chicago White Sox
,Coach,COAC,Coach,1960,112645,Johnny Cooney,145,Chicago White Sox
,Coach,COAC,Coach,1960,112911,Tony Cuccinello,145,Chicago White Sox
,Coach,COAC,Coach,1960,115264,Don Gutteridge,145,Chicago White Sox
,Manager,MNGR,Manager,1960,113685,Jimmy Dykes,114,Cleveland Indians
,Coach,COAC,Coach,1960,115451,Mel Harder,114,Cleveland Indians
,Manager,MNGR,Manager,1960,116367,Fred Hutchinson,113,Cincinnati Reds
,Coach,COAC,Coach,1960,120108,Reggie Otero,113,Cincinnati Reds
,Manager,MNGR,Manager,1959,110193,Walter Alston,119,Los Angeles Dodgers
,Pitching Coach,COAP,Pitching Coach,1959,110770,Joe Becker,119,Los Angeles Dodgers
,Coach,COAC,Coach,1959,119490,Greg Mulleavy,119,Los Angeles Dodgers
,Manager,MNGR,Manager,1959,117542,Cookie Lavagetto,142,Washington Senators
,Coach,COAC,Coach,1959,112372,Ellis Clary,142,Washington Senators
,Manager,MNGR,Manager,1959,115742,Solly Hemus,138,St. Louis Cardinals
,Coach,COAC,Coach,1959,116858,Ray Katt,138,St. Louis Cardinals
,Coach,COAC,Coach,1959,492654,Johnny Keane,138,St. Louis Cardinals
,Coach,COAC,Coach,1959,120653,Howie Pollet,138,St. Louis Cardinals
,Coach,COAC,Coach,1959,123825,Harry Walker,138,St. Louis Cardinals
,Manager,MNGR,Manager,1959,121205,Bill Rigney,137,San Francisco Giants
,Pitching Coach,COAP,Pitching Coach,1959,120694,Bill Posedel,137,San Francisco Giants
,First Base Coach,COA1,First Base Coach,1959,124121,Wes Westrum,137,San Francisco Giants
,Third Base Coach,COA3,Third Base Coach,1959,114387,Herman Franks,137,San Francisco Giants
,Third Base Coach,COA3,Third Base Coach,1959,120227,Salty Parker,137,San Francisco Giants
,Manager,MNGR,Manager,1959,119599,Danny Murtaugh,134,Pittsburgh Pirates
,Pitching Coach,COAP,Pitching Coach,1959,111783,Bill Burwell,134,Pittsburgh Pirates
,Third Base Coach,COA3,Third Base Coach,1959,650065,Frank Oceak,134,Pittsburgh Pirates
,Bullpen Coach,COAU,Bullpen Coach,1959,119656,Sam Narron,134,Pittsburgh Pirates
,Coach,COAC,Coach,1959,650053,Len Levy,134,Pittsburgh Pirates
,Manager,MNGR,Manager,1959,492687,Eddie Sawyer,143,Philadelphia Phillies
,Coach,COAC,Coach,1959,650036,Dick Carter,143,Philadelphia Phillies
,Coach,COAC,Coach,1959,121998,Andy Seminick,143,Philadelphia Phillies
,Coach,COAC,Coach,1959,122237,Ken Silvestri,143,Philadelphia Phillies
,Manager,MNGR,Manager,1959,115416,Fred Haney,144,Milwaukee Braves
,Coach,COAC,Coach,1959,121584,Connie Ryan,144,Milwaukee Braves
,Coach,COAC,Coach,1959,124627,Whit Wyatt,144,Milwaukee Braves
,Manager,MNGR,Manager,1959,122737,Casey Stengel,147,New York Yankees
,Coach,COAC,Coach,1959,112861,Frankie Crosetti,147,New York Yankees
,Coach,COAC,Coach,1959,113340,Bill Dickey,147,New York Yankees
,Coach,COAC,Coach,1959,116177,Ralph Houk,147,New York Yankees
,Manager,MNGR,Manager,1959,112777,Harry Craft,133,Kansas City Athletics
,Coach,COAC,Coach,1959,115693,Don Heffner,133,Kansas City Athletics
,Manager,MNGR,Manager,1959,113685,Jimmy Dykes,116,Detroit Tigers
,Third Base Coach,COA3,Third Base Coach,1959,115983,Billy Hitchcock,116,Detroit Tigers
,Manager,MNGR,Manager,1959,114967,Joe Gordon,114,Cleveland Indians
,Coach,COAC,Coach,1959,115451,Mel Harder,114,Cleveland Indians
,Coach,COAC,Coach,1959,117313,Red Kress,114,Cleveland Indians
,Manager,MNGR,Manager,1959,116367,Fred Hutchinson,113,Cincinnati Redlegs
,Coach,COAC,Coach,1959,113161,Cot Deal,113,Cincinnati Redlegs
,Coach,COAC,Coach,1959,119438,Wally Moses,113,Cincinnati Redlegs
,Coach,COAC,Coach,1959,120108,Reggie Otero,113,Cincinnati Redlegs
,Manager,MNGR,Manager,1959,117914,Al Lopez,145,Chicago White Sox
,Coach,COAC,Coach,1959,110927,Ray Berres,145,Chicago White Sox
,Coach,COAC,Coach,1959,112645,Johnny Cooney,145,Chicago White Sox
,Coach,COAC,Coach,1959,112911,Tony Cuccinello,145,Chicago White Sox
,Coach,COAC,Coach,1959,115264,Don Gutteridge,145,Chicago White Sox
,Manager,MNGR,Manager,1959,121785,Bob Scheffing,112,Chicago Cubs
,Coach,COAC,Coach,1959,123092,El Tappe,112,Chicago Cubs
,Manager,MNGR,Manager,1959,116795,Billy Jurges,111,Boston Red Sox
,Hitting/First Base Coach,COHF,Hitting/First Base Coach,1959,124678,Rudy York,111,Boston Red Sox
,Coach,COAC,Coach,1959,110468,Del Baker,111,Boston Red Sox
,Manager,MNGR,Manager,1959,121150,Paul Richards,110,Baltimore Orioles
,Pitching Coach,COAP,Pitching Coach,1959,111412,Harry Brecheen,110,Baltimore Orioles
,Third Base Coach,COA3,Third Base Coach,1959,115515,Lum Harris,110,Baltimore Orioles
,Manager,MNGR,Manager,1958,110193,Walter Alston,119,Los Angeles Dodgers
,Pitching Coach,COAP,Pitching Coach,1958,110770,Joe Becker,119,Los Angeles Dodgers
,Coach,COAC,Coach,1958,113557,Chuck Dressen,119,Los Angeles Dodgers
,Coach,COAC,Coach,1958,119490,Greg Mulleavy,119,Los Angeles Dodgers
,Manager,MNGR,Manager,1958,117542,Cookie Lavagetto,142,Washington Senators
,Coach,COAC,Coach,1958,110764,Boom-Boom Beck,142,Washington Senators
,Coach,COAC,Coach,1958,112372,Ellis Clary,142,Washington Senators
,Coach,COAC,Coach,1958,116795,Billy Jurges,142,Washington Senators
,Manager,MNGR,Manager,1958,115283,Stan Hack,138,St. Louis Cardinals
,Manager,MNGR,Manager,1958,121205,Bill Rigney,137,San Francisco Giants
,Hitting Coach,COAT,Hitting Coach,1958,119941,Lefty O'Doul,137,San Francisco Giants
,Third Base Coach,COA3,Third Base Coach,1958,114387,Herman Franks,137,San Francisco Giants
,Manager,MNGR,Manager,1958,119599,Danny Murtaugh,134,Pittsburgh Pirates
,Pitching Coach,COAP,Pitching Coach,1958,111783,Bill Burwell,134,Pittsburgh Pirates
,Third Base Coach,COA3,Third Base Coach,1958,650065,Frank Oceak,134,Pittsburgh Pirates
,Bullpen Coach,COAU,Bullpen Coach,1958,119656,Sam Narron,134,Pittsburgh Pirates
,Coach,COAC,Coach,1958,650053,Len Levy,134,Pittsburgh Pirates
,Manager,MNGR,Manager,1958,492687,Eddie Sawyer,143,Philadelphia Phillies
,Coach,COAC,Coach,1958,110857,Benny Bengough,143,Philadelphia Phillies
,Coach,COAC,Coach,1958,121998,Andy Seminick,143,Philadelphia Phillies
,Manager,MNGR,Manager,1958,122737,Casey Stengel,147,New York Yankees
,Coach,COAC,Coach,1958,112861,Frankie Crosetti,147,New York Yankees
,Coach,COAC,Coach,1958,113340,Bill Dickey,147,New York Yankees
,Coach,COAC,Coach,1958,116177,Ralph Houk,147,New York Yankees
,Coach,COAC,Coach,1958,116919,Charlie Keller,147,New York Yankees
,Coach,COAC,Coach,1958,123513,Jim Turner,147,New York Yankees
,Manager,MNGR,Manager,1958,115416,Fred Haney,144,Milwaukee Braves
,Coach,COAC,Coach,1958,650042,John Fitzpatrick,144,Milwaukee Braves
,Coach,COAC,Coach,1958,115809,Billy Herman,144,Milwaukee Braves
,Coach,COAC,Coach,1958,121584,Connie Ryan,144,Milwaukee Braves
,Coach,COAC,Coach,1958,124627,Whit Wyatt,144,Milwaukee Braves
,Manager,MNGR,Manager,1958,121785,Bob Scheffing,112,Chicago Cubs
,Pitching Coach,COAP,Pitching Coach,1958,114203,Freddie Fitzsimmons,112,Chicago Cubs
,Coach,COAC,Coach,1958,116156,Rogers Hornsby,112,Chicago Cubs
,Coach,COAC,Coach,1958,119611,George Myatt,112,Chicago Cubs
,Manager,MNGR,Manager,1958,112777,Harry Craft,133,Kansas City Athletics
,Coach,COAC,Coach,1958,115693,Don Heffner,133,Kansas City Athletics
,Coach,COAC,Coach,1958,123052,Bob Swift,133,Kansas City Athletics
,Manager,MNGR,Manager,1958,119838,Bill Norman,116,Detroit Tigers
,Pitching Coach,COAP,Pitching Coach,1958,116259,Willis Hudlin,116,Detroit Tigers
,First Base Coach,COA1,First Base Coach,1958,115778,Tommy Henrich,116,Detroit Tigers
,Third Base Coach,COA3,Third Base Coach,1958,115983,Billy Hitchcock,116,Detroit Tigers
,Manager,MNGR,Manager,1958,114967,Joe Gordon,114,Cleveland Indians
,Coach,COAC,Coach,1958,115451,Mel Harder,114,Cleveland Indians
,Coach,COAC,Coach,1958,116987,Bob Kennedy,114,Cleveland Indians
,Coach,COAC,Coach,1958,117313,Red Kress,114,Cleveland Indians
,Manager,MNGR,Manager,1958,113685,Jimmy Dykes,113,Cincinnati Redlegs
,Manager,MNGR,Manager,1958,117914,Al Lopez,145,Chicago White Sox
,Coach,COAC,Coach,1958,110927,Ray Berres,145,Chicago White Sox
,Coach,COAC,Coach,1958,112645,Johnny Cooney,145,Chicago White Sox
,Coach,COAC,Coach,1958,112911,Tony Cuccinello,145,Chicago White Sox
,Coach,COAC,Coach,1958,115264,Don Gutteridge,145,Chicago White Sox
,Manager,MNGR,Manager,1958,115911,Pinky Higgins,111,Boston Red Sox
,Pitching Coach,COAP,Pitching Coach,1958,114092,Dave Ferriss,111,Boston Red Sox
,Third Base Coach,COA3,Third Base Coach,1958,111750,Jack Burns,111,Boston Red Sox
,Manager,MNGR,Manager,1958,121150,Paul Richards,110,Baltimore Orioles
,Pitching Coach,COAP,Pitching Coach,1958,111412,Harry Brecheen,110,Baltimore Orioles
,Third Base Coach,COA3,Third Base Coach,1958,115515,Lum Harris,110,Baltimore Orioles
,Coach,COAC,Coach,1958,110041,Jimmy Adair,110,Baltimore Orioles
,Coach,COAC,Coach,1958,121324,Eddie Robinson,110,Baltimore Orioles
,Manager,MNGR,Manager,1957,112777,Harry Craft,133,Kansas City Athletics
,Coach,COAC,Coach,1957,112187,Spud Chandler,133,Kansas City Athletics
,Coach,COAC,Coach,1957,123052,Bob Swift,133,Kansas City Athletics
,Manager,MNGR,Manager,1957,117542,Cookie Lavagetto,142,Washington Senators
,Coach,COAC,Coach,1957,110764,Boom-Boom Beck,142,Washington Senators
,Coach,COAC,Coach,1957,112372,Ellis Clary,142,Washington Senators
,Coach,COAC,Coach,1957,116795,Billy Jurges,142,Washington Senators
,Manager,MNGR,Manager,1957,116367,Fred Hutchinson,138,St. Louis Cardinals
,Coach,COAC,Coach,1957,115283,Stan Hack,138,St. Louis Cardinals
,Coach,COAC,Coach,1957,116081,Al Hollingsworth,138,St. Louis Cardinals
,Coach,COAC,Coach,1957,119320,Terry Moore,138,St. Louis Cardinals
,Manager,MNGR,Manager,1957,119599,Danny Murtaugh,134,Pittsburgh Pirates
,Bullpen Coach,COAU,Bullpen Coach,1957,119656,Sam Narron,134,Pittsburgh Pirates
,Coach,COAC,Coach,1957,650053,Len Levy,134,Pittsburgh Pirates
,Manager,MNGR,Manager,1957,122379,Mayo Smith,143,Philadelphia Phillies
,Coach,COAC,Coach,1957,110857,Benny Bengough,143,Philadelphia Phillies
,Coach,COAC,Coach,1957,119438,Wally Moses,143,Philadelphia Phillies
,Coach,COAC,Coach,1957,121998,Andy Seminick,143,Philadelphia Phillies
,Manager,MNGR,Manager,1957,122737,Casey Stengel,147,New York Yankees
,Coach,COAC,Coach,1957,112861,Frankie Crosetti,147,New York Yankees
,Coach,COAC,Coach,1957,113340,Bill Dickey,147,New York Yankees
,Coach,COAC,Coach,1957,116177,Ralph Houk,147,New York Yankees
,Coach,COAC,Coach,1957,116919,Charlie Keller,147,New York Yankees
,Coach,COAC,Coach,1957,123513,Jim Turner,147,New York Yankees
,Manager,MNGR,Manager,1957,121205,Bill Rigney,137,New York Giants
,Manager,MNGR,Manager,1957,115416,Fred Haney,144,Milwaukee Braves
,Coach,COAC,Coach,1957,121584,Connie Ryan,144,Milwaukee Braves
,Manager,MNGR,Manager,1957,492696,Jack Tighe,116,Detroit Tigers
,Pitching Coach,COAP,Pitching Coach,1957,116259,Willis Hudlin,116,Detroit Tigers
,Manager,MNGR,Manager,1957,114027,Kerby Farrell,114,Cleveland Indians
,Coach,COAC,Coach,1957,115451,Mel Harder,114,Cleveland Indians
,Coach,COAC,Coach,1957,117313,Red Kress,114,Cleveland Indians
,Coach,COAC,Coach,1957,122666,Eddie Stanky,114,Cleveland Indians
,Manager,MNGR,Manager,1957,117914,Al Lopez,145,Chicago White Sox
,Coach,COAC,Coach,1957,110927,Ray Berres,145,Chicago White Sox
,Coach,COAC,Coach,1957,112645,Johnny Cooney,145,Chicago White Sox
,Coach,COAC,Coach,1957,112911,Tony Cuccinello,145,Chicago White Sox
,Coach,COAC,Coach,1957,115264,Don Gutteridge,145,Chicago White Sox
,Manager,MNGR,Manager,1957,121785,Bob Scheffing,112,Chicago Cubs
,Pitching Coach,COAP,Pitching Coach,1957,114203,Freddie Fitzsimmons,112,Chicago Cubs
,Coach,COAC,Coach,1957,119611,George Myatt,112,Chicago Cubs
,Manager,MNGR,Manager,1957,110193,Walter Alston,119,Brooklyn Dodgers
,Pitching Coach,COAP,Pitching Coach,1957,110770,Joe Becker,119,Brooklyn Dodgers
,Manager,MNGR,Manager,1957,115911,Pinky Higgins,111,Boston Red Sox
,Hitting Coach,COAT,Hitting Coach,1957,121865,Paul Schreiber,111,Boston Red Sox
,Pitching Coach,COAP,Pitching Coach,1957,114092,Dave Ferriss,111,Boston Red Sox
,First Base Coach,COA1,First Base Coach,1957,110468,Del Baker,111,Boston Red Sox
,Third Base Coach,COA3,Third Base Coach,1957,111750,Jack Burns,111,Boston Red Sox
,Manager,MNGR,Manager,1957,121150,Paul Richards,110,Baltimore Orioles
,Pitching Coach,COAP,Pitching Coach,1957,111412,Harry Brecheen,110,Baltimore Orioles
,Third Base Coach,COA3,Third Base Coach,1957,115515,Lum Harris,110,Baltimore Orioles
,Coach,COAC,Coach,1957,110041,Jimmy Adair,110,Baltimore Orioles
,Coach,COAC,Coach,1957,121324,Eddie Robinson,110,Baltimore Orioles
,Manager,MNGR,Manager,1957,123167,Birdie Tebbetts,113,Cincinnati Redlegs
,Coach,COAC,Coach,1957,113685,Jimmy Dykes,113,Cincinnati Redlegs
,Coach,COAC,Coach,1957,114089,Tom Ferrick,113,Cincinnati Redlegs
,Manager,MNGR,Manager,1956,115416,Fred Haney,144,Milwaukee Braves
,Coach,COAC,Coach,1956,116893,Bob Keely,144,Milwaukee Braves
,Coach,COAC,Coach,1956,121440,Charlie Root,144,Milwaukee Braves
,Manager,MNGR,Manager,1956,113557,Chuck Dressen,142,Washington Senators
,Coach,COAC,Coach,1956,112372,Ellis Clary,142,Washington Senators
,Coach,COAC,Coach,1956,650041,Joe Fitzgerald,142,Washington Senators
,Coach,COAC,Coach,1956,117542,Cookie Lavagetto,142,Washington Senators
,Manager,MNGR,Manager,1956,116367,Fred Hutchinson,138,St. Louis Cardinals
,Coach,COAC,Coach,1956,119320,Terry Moore,138,St. Louis Cardinals
,Coach,COAC,Coach,1956,120694,Bill Posedel,138,St. Louis Cardinals
,Manager,MNGR,Manager,1956,111368,Bobby Bragan,134,Pittsburgh Pirates
,First Base Coach,COA1,First Base Coach,1956,122933,Clyde Sukeforth,134,Pittsburgh Pirates
,Third Base Coach,COA3,Third Base Coach,1956,119599,Danny Murtaugh,134,Pittsburgh Pirates
,Bullpen Coach,COAU,Bullpen Coach,1956,119656,Sam Narron,134,Pittsburgh Pirates
,Manager,MNGR,Manager,1956,122379,Mayo Smith,143,Philadelphia Phillies
,Coach,COAC,Coach,1956,110857,Benny Bengough,143,Philadelphia Phillies
,Coach,COAC,Coach,1956,650059,Maje McDonnell,143,Philadelphia Phillies
,Coach,COAC,Coach,1956,119438,Wally Moses,143,Philadelphia Phillies
,Coach,COAC,Coach,1956,124627,Whit Wyatt,143,Philadelphia Phillies
,Manager,MNGR,Manager,1956,122737,Casey Stengel,147,New York Yankees
,Coach,COAC,Coach,1956,112861,Frankie Crosetti,147,New York Yankees
,Coach,COAC,Coach,1956,113340,Bill Dickey,147,New York Yankees
,Coach,COAC,Coach,1956,116177,Ralph Houk,147,New York Yankees
,Coach,COAC,Coach,1956,123513,Jim Turner,147,New York Yankees
,Manager,MNGR,Manager,1956,121205,Bill Rigney,137,New York Giants
,Coach,COAC,Coach,1956,123898,Bucky Walters,137,New York Giants
,Coach,COAC,Coach,1956,124296,Davey Williams,137,New York Giants
,Manager,MNGR,Manager,1956,111272,Lou Boudreau,133,Kansas City Athletics
,Coach,COAC,Coach,1956,112777,Harry Craft,133,Kansas City Athletics
,Manager,MNGR,Manager,1956,115534,Bucky Harris,116,Detroit Tigers
,Hitting/Third Base Coach,COHT,Hitting/Third Base Coach,1956,115983,Billy Hitchcock,116,Detroit Tigers
,Manager,MNGR,Manager,1956,117914,Al Lopez,114,Cleveland Indians
,Coach,COAC,Coach,1956,115451,Mel Harder,114,Cleveland Indians
,Coach,COAC,Coach,1956,117313,Red Kress,114,Cleveland Indians
,Manager,MNGR,Manager,1956,123167,Birdie Tebbetts,113,Cincinnati Redlegs
,Coach,COAC,Coach,1956,113685,Jimmy Dykes,113,Cincinnati Redlegs
,Coach,COAC,Coach,1956,114089,Tom Ferrick,113,Cincinnati Redlegs
,Coach,COAC,Coach,1956,118593,Frank McCormick,113,Cincinnati Redlegs
,Manager,MNGR,Manager,1956,118286,Marty Marion,145,Chicago White Sox
,Coach,COAC,Coach,1956,110927,Ray Berres,145,Chicago White Sox
,Coach,COAC,Coach,1956,115264,Don Gutteridge,145,Chicago White Sox
,Manager,MNGR,Manager,1956,115283,Stan Hack,112,Chicago Cubs
,Manager,MNGR,Manager,1956,110193,Walter Alston,119,Brooklyn Dodgers
,Pitching Coach,COAP,Pitching Coach,1956,110770,Joe Becker,119,Brooklyn Dodgers
,Coach,COAC,Coach,1956,115809,Billy Herman,119,Brooklyn Dodgers
,Coach,COAC,Coach,1956,120602,Jake Pitler,119,Brooklyn Dodgers
,Manager,MNGR,Manager,1956,115911,Pinky Higgins,111,Boston Red Sox
,Hitting Coach,COAT,Hitting Coach,1956,121865,Paul Schreiber,111,Boston Red Sox
,Pitching Coach,COAP,Pitching Coach,1956,114092,Dave Ferriss,111,Boston Red Sox
,First Base Coach,COA1,First Base Coach,1956,110468,Del Baker,111,Boston Red Sox
,Third Base Coach,COA3,Third Base Coach,1956,111750,Jack Burns,111,Boston Red Sox
,Manager,MNGR,Manager,1956,121150,Paul Richards,110,Baltimore Orioles
,Pitching Coach,COAP,Pitching Coach,1956,111412,Harry Brecheen,110,Baltimore Orioles
,Third Base Coach,COA3,Third Base Coach,1956,115515,Lum Harris,110,Baltimore Orioles
,Manager,MNGR,Manager,1955,111272,Lou Boudreau,133,Kansas City Athletics
,Coach,COAC,Coach,1955,112777,Harry Craft,133,Kansas City Athletics
,Coach,COAC,Coach,1955,118933,Ski Melillo,133,Kansas City Athletics
,Coach,COAC,Coach,1955,122991,George Susce,133,Kansas City Athletics
,Manager,MNGR,Manager,1955,113557,Chuck Dressen,142,Washington Senators
,Coach,COAC,Coach,1955,112372,Ellis Clary,142,Washington Senators
,Coach,COAC,Coach,1955,650041,Joe Fitzgerald,142,Washington Senators
,Coach,COAC,Coach,1955,117542,Cookie Lavagetto,142,Washington Senators
,Manager,MNGR,Manager,1955,123825,Harry Walker,138,St. Louis Cardinals
,Coach,COAC,Coach,1955,120694,Bill Posedel,138,St. Louis Cardinals
,Manager,MNGR,Manager,1955,115416,Fred Haney,134,Pittsburgh Pirates
,First Base Coach,COA1,First Base Coach,1955,122933,Clyde Sukeforth,134,Pittsburgh Pirates
,Bullpen Coach,COAU,Bullpen Coach,1955,119656,Sam Narron,134,Pittsburgh Pirates
,Coach,COAC,Coach,1955,650042,John Fitzpatrick,134,Pittsburgh Pirates
,Manager,MNGR,Manager,1955,122379,Mayo Smith,143,Philadelphia Phillies
,Coach,COAC,Coach,1955,110857,Benny Bengough,143,Philadelphia Phillies
,Coach,COAC,Coach,1955,650059,Maje McDonnell,143,Philadelphia Phillies
,Coach,COAC,Coach,1955,119438,Wally Moses,143,Philadelphia Phillies
,Coach,COAC,Coach,1955,124627,Whit Wyatt,143,Philadelphia Phillies
,Manager,MNGR,Manager,1955,122737,Casey Stengel,147,New York Yankees
,Coach,COAC,Coach,1955,112861,Frankie Crosetti,147,New York Yankees
